config1,config2,mean_rmse_config1,mean_rmse_config2,std_rmse_config1,std_rmse_config2,t_statistic,p_value,cohen_d,significant_force_rmse,better_config
hpo_074_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512,hpo_032_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512,0.2058675542129834,0.21365747953798742,0.005438386069392806,0.004264504843055174,-3.3815288290304637,0.004065065194981129,-1.5940679771901642,True,hpo_074_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512
hpo_051_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128,hpo_049_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,0.20549200026337544,0.2112028242895885,0.003425460300348686,0.003788086186463689,-3.3545798826924886,0.004075096968813102,-1.5813641220558878,True,hpo_051_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128
hpo_009_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-128,hpo_005_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512,0.23657921443040428,0.22947943044599484,0.002710156902146771,0.005355447336278558,3.548622275587087,0.004084369073432397,1.6728365832915115,True,hpo_005_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512
hpo_090_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-128,hpo_078_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128,0.2087962573933893,0.20345481535820664,0.003630641663616249,0.0030928725591807633,3.3598021650070056,0.004101605727546213,1.583825929547798,True,hpo_078_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128
hpo_070_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256,hpo_051_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128,0.19900704417673032,0.20549200026337544,0.0046146784750000615,0.003425460300348686,-3.3851689374353975,0.004160089589920947,-1.5957839407484193,True,hpo_070_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256
hpo_046_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256,hpo_028_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-256,0.2217209904693507,0.22835413373525482,0.003391873940222868,0.004784357815701428,-3.3930767166520233,0.00421421177478676,-1.599511703620554,True,hpo_046_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256
hpo_075_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128,hpo_056_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-512,0.21009357774932916,0.2160824671959709,0.002922217875743715,0.004378666010020257,-3.4129744810963816,0.004223542912225162,-1.6088915997332598,True,hpo_075_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128
hpo_040_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256,hpo_024_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128,0.21389983168008192,0.22012373612428562,0.004646593249975495,0.0027510273668476803,-3.4577851434738434,0.004246550799469203,-1.630015548557636,True,hpo_040_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256
hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512,hpo_024_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128,0.21122321017480009,0.22012373612428562,0.006824483342665905,0.0027510273668476803,-3.628865595345988,0.004249083067730881,-1.710663646989137,True,hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_080_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512,0.1776244577622469,0.186418048807259,0.00443231141349088,0.0063856400700684065,-3.393835191826189,0.004267996498265671,-1.5998692522465638,True,hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_045_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128,hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,0.22371646678553286,0.21384537817809693,0.003718432297976623,0.0075312158849155765,3.5257397943420328,0.004346302921313212,1.6620496781856764,True,hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_082_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-256,hpo_076_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256,0.2076379784112101,0.20211698864080707,0.0036319982304843642,0.0034197206301654257,3.320179153539864,0.004348808966196562,1.565147462814833,True,hpo_076_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_081_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128,hpo_061_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-256,0.21401593214847872,0.20443356073298313,0.004141210681548604,0.007215852743030275,3.4552879056993784,0.0043763378768056785,1.628838339381263,True,hpo_061_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-256
hpo_066_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128,hpo_035_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512,0.2127711368919078,0.2028933115901496,0.003133830893513836,0.007615290867408016,3.5985235755973326,0.004408416208437742,1.6963602817096903,True,hpo_035_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512
hpo_015_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128,hpo_005_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512,0.2223259825958347,0.22947943044599484,0.0032457917488905846,0.005355447336278558,-3.426929204020014,0.004422903268159653,-1.6154699192058464,True,hpo_015_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256,hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,0.20381394302312106,0.21384537817809693,0.004491353733763757,0.0075312158849155765,-3.4319838852185027,0.00443641612270392,-1.6178527187739713,True,hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256
hpo_066_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128,hpo_016_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256,0.2127711368919078,0.21771347248542974,0.003133830893513836,0.0032028748038945656,-3.3088659151512174,0.0044380179321983106,-1.5598143510936382,True,hpo_066_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256,hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,0.20381394302312106,0.19733375791919525,0.004491353733763757,0.0037507787681437432,3.3222934105475845,0.004467600269185195,1.5661441331263866,True,hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_016_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256,hpo_007_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-256,0.21771347248542974,0.2238019050727941,0.0032028748038945656,0.004400987599029344,-3.3556927777487897,0.004470150306203427,-1.5818887458165942,True,hpo_016_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256
hpo_073_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256,hpo_043_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256,0.21111770542733665,0.20499603756342646,0.004075117277449406,0.0037828567330857044,3.3028986933346145,0.004519316313559879,1.557001375752729,True,hpo_043_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256
hpo_095_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512,hpo_062_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512,0.1856266826254867,0.19686216946464755,0.005399023327205659,0.008363678903691524,-3.3859072474674936,0.004565786027196546,-1.596131983435295,True,hpo_095_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_007_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-256,0.21384537817809693,0.2238019050727941,0.0075312158849155765,0.004400987599029344,-3.42429612187509,0.0045757685236943535,-1.6142286723791153,True,hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_056_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-512,hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256,0.2160824671959709,0.22265846632763303,0.004378666010020257,0.004085289364830054,-3.2943057224208543,0.00459802309350744,-1.5529506104169561,True,hpo_056_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-512
hpo_094_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256,hpo_080_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512,0.19522161013764197,0.186418048807259,0.004682241731088477,0.0063856400700684065,3.3353899591019798,0.004637242411385412,1.5723179053216874,True,hpo_080_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_082_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-256,hpo_062_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512,0.2076379784112101,0.19686216946464755,0.0036319982304843642,0.008363678903691524,3.5453531716926734,0.004644335483151821,1.6712955129367493,True,hpo_062_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512
hpo_047_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512,hpo_020_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512,0.22121129119396504,0.22861318916227344,0.0046004767173393095,0.004939660318930717,-3.2896555338875726,0.004644456997234335,-1.5507584905198366,True,hpo_047_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512
hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_040_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256,0.2075035499652737,0.21389983168008192,0.003391859137774939,0.004646593249975495,-3.3355243879229706,0.004648361827317705,-1.5723812756756272,True,hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128
hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512,hpo_083_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-512,0.19136897560294813,0.20006987689635217,0.006068513079794013,0.005062832148332221,-3.30284022200398,0.004653814363945643,-1.5569738121031311,True,hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512
hpo_039_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,hpo_015_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128,0.21722526443573878,0.2223259825958347,0.003340849674937524,0.0032457917488905846,-3.2851736887624154,0.004666908090765425,-1.5486457284663522,True,hpo_039_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_085_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256,hpo_067_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256,0.19906879673368638,0.20550064258194467,0.004782099440612603,0.0031706947388936025,-3.3629098589147803,0.004686540219687225,-1.585290910505158,True,hpo_085_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256
hpo_030_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_026_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512,0.2206410453093527,0.2143780407764106,0.003022660098118261,0.004685805665326472,3.369542432123759,0.004717740932090747,1.588417535500348,True,hpo_026_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_092_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512,hpo_080_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512,0.1954854701970169,0.186418048807259,0.0052114637995057285,0.0063856400700684065,3.3003184996003103,0.004719347248166436,1.5557850607618608,True,hpo_080_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_044_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512,0.2007664883677925,0.21122321017480009,0.006707670045304332,0.006824483342665905,-3.2783001559359977,0.004732174046968132,-1.5454055140181735,True,hpo_044_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_055_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-256,hpo_006_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-128,0.22034606773510226,0.2271037374844281,0.00462962141623094,0.004097876732519355,-3.278980681233858,0.004799943075411543,-1.5457263167200974,True,hpo_055_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-256
hpo_071_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_044_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512,0.19145324520462953,0.2007664883677925,0.005188298525412543,0.006707670045304332,-3.294759283589384,0.00489317066848121,-1.5531644212022564,True,hpo_071_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_099_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-128,hpo_070_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256,0.20597387034613557,0.19900704417673032,0.004444291999900916,0.0046146784750000615,3.262237515392369,0.004900781761005735,1.5378335126500655,True,hpo_070_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256
hpo_087_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128,hpo_069_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128,0.19985677398160243,0.20658843287803658,0.00521150122093544,0.0027301235219419464,-3.432588404832554,0.00491521845520792,-1.6181376920529422,True,hpo_087_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128
hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_014_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,0.21384537817809693,0.22407521972069525,0.0075312158849155765,0.005398474951601893,-3.3119805549817585,0.004929203522154737,-1.561282606390391,True,hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_073_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256,hpo_059_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512,0.21111770542733665,0.20449679405253948,0.004075117277449406,0.004523406373147026,3.2624262702038265,0.004948381499906776,1.5379224925215076,True,hpo_059_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-512
hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_062_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512,0.2075035499652737,0.19686216946464755,0.003391859137774939,0.008363678903691524,3.537187909668064,0.004950161598414513,1.667446371504905,True,hpo_062_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512
hpo_071_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_070_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256,0.19145324520462953,0.19900704417673032,0.005188298525412543,0.0046146784750000615,-3.2636340186433155,0.004950598707663267,-1.538491830595861,True,hpo_071_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_019_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256,hpo_014_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,0.23149322659486668,0.22407521972069525,0.004058774006053371,0.005398474951601893,3.2949154706109978,0.004964677600035577,1.5532380484703339,True,hpo_014_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_025_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-256,hpo_015_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128,0.21613449892506156,0.2223259825958347,0.004577313323616273,0.0032457917488905846,-3.310172383919522,0.004980209623491221,-1.5604302263772891,True,hpo_025_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-256
hpo_055_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-256,hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512,0.22034606773510226,0.21122321017480009,0.00462962141623094,0.006824483342665905,3.3187569234399916,0.005036846688876871,1.564477017116148,True,hpo_041_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512
hpo_027_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128,hpo_009_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-128,0.2300456111825537,0.23657921443040428,0.005071549200080486,0.002710156902146771,-3.408678651982,0.005058674935686218,-1.6068665264681943,True,hpo_027_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128
hpo_075_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128,hpo_025_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-256,0.21009357774932916,0.21613449892506156,0.002922217875743715,0.004577313323616273,-3.337171576287206,0.005065566795560168,-1.5731577677171222,True,hpo_075_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128
hpo_083_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-512,hpo_069_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128,0.20006987689635217,0.20658843287803658,0.005062832148332221,0.0027301235219419464,-3.399785730497401,0.00510704635392108,-1.6026743630773148,True,hpo_083_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-512
hpo_082_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-256,hpo_053_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,0.2076379784112101,0.19841805111744593,0.0036319982304843642,0.007206790827368897,3.4273679291381325,0.005115816670226172,1.6156767362099118,True,hpo_053_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_054_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,hpo_030_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,0.2255335117714952,0.2206410453093527,0.003364415885335416,0.003022660098118261,3.2451981061260264,0.005133370464980351,1.529801058090303,True,hpo_030_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128
hpo_085_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256,hpo_071_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,0.19906879673368638,0.19145324520462953,0.004782099440612603,0.005188298525412543,3.2379116944490978,0.005186307876028131,1.5263662106854543,True,hpo_071_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_073_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256,hpo_067_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256,0.21111770542733665,0.20550064258194467,0.004075117277449406,0.0031706947388936025,3.263633587740284,0.005201107257792029,1.538491627466224,True,hpo_067_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256
hpo_096_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128,hpo_061_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-256,0.19523981751201225,0.20443356073298313,0.0035675348994297354,0.007215852743030275,-3.4264158910791185,0.005201172995846983,-1.6152279411649275,True,hpo_096_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128,hpo_034_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256,0.1989055082850888,0.20635860196767342,0.0030634672169123777,0.005825139338832814,-3.3972558079230293,0.005232116594282346,-1.601481746138505,True,hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128
hpo_032_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512,hpo_008_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512,0.21365747953798742,0.22208317725325946,0.004264504843055174,0.006357565161364717,-3.3018789011359524,0.005248371571581678,-1.556520641100012,True,hpo_032_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512
hpo_047_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512,hpo_028_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-256,0.22121129119396504,0.22835413373525482,0.0046004767173393095,0.004784357815701428,-3.2284745101926275,0.005262036317370536,-1.5219174793634163,True,hpo_047_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512
hpo_031_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256,hpo_015_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128,0.21693123556590063,0.2223259825958347,0.003798642266894768,0.0032457917488905846,-3.239126309546513,0.0052698535781200056,-1.5269387857333971,True,hpo_031_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256
hpo_085_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256,hpo_051_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128,0.19906879673368638,0.20549200026337544,0.004782099440612603,0.003425460300348686,-3.2758254120521872,0.005305041378084164,-1.5442389085635448,True,hpo_085_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256
hpo_044_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512,hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128,0.2007664883677925,0.20921257603339308,0.006707670045304332,0.002837541247523009,-3.4790185991396663,0.005314813711070637,-1.640025095550521,True,hpo_044_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_061_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-256,hpo_040_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-256,0.20443356073298313,0.21389983168008192,0.007215852743030275,0.004646593249975495,-3.308919609586175,0.005322222208427447,-1.5598396628930185,True,hpo_061_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-256
hpo_029_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-512,hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,0.22445514891323035,0.21384537817809693,0.006325256446150054,0.0075312158849155765,3.23631634300854,0.0053311612351464675,1.525614154804125,True,hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_104_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512,hpo_071_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,0.18398307605308697,0.19145324520462953,0.0046417545347173786,0.005188298525412543,-3.2191454414775427,0.00542620861704122,-1.5175197141963552,True,hpo_104_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512
hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_053_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,0.2075035499652737,0.19841805111744593,0.003391859137774939,0.007206790827368897,3.421997933396527,0.005441759714806485,1.6131452959406904,True,hpo_053_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_082_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-256,hpo_032_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512,0.2076379784112101,0.21365747953798742,0.0036319982304843642,0.004264504843055174,-3.2238378494890694,0.005445978074674228,-1.519731736546385,True,hpo_082_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-256
hpo_065_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512,hpo_056_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-512,0.20981052433916958,0.2160824671959709,0.0038744539821047403,0.004378666010020257,-3.2181865166191916,0.005451282968609705,-1.5170676726830294,True,hpo_065_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512
hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128,hpo_074_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-512,0.1989055082850888,0.2058675542129834,0.0030634672169123777,0.005438386069392806,-3.3461375602776458,0.005463468962728716,-1.5773843731035553,True,hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128
hpo_021_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128,hpo_019_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256,0.22610897950966688,0.23149322659486668,0.002813910002397755,0.004058774006053371,-3.2705807895041406,0.005469025981384204,-1.5417665697845535,True,hpo_021_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-128
hpo_008_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512,hpo_004_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-32_mlp_width-256,0.22208317725325946,0.23084594630318855,0.006357565161364717,0.005072222570628669,-3.2322919132792687,0.005484608866922301,-1.5237170204361408,True,hpo_008_num_layers-1_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512
