config1,config2,mean_Throughput_KAtomSteps_s_MaxAtoms_config1,mean_Throughput_KAtomSteps_s_MaxAtoms_config2,std_Throughput_KAtomSteps_s_MaxAtoms_config1,std_Throughput_KAtomSteps_s_MaxAtoms_config2,t_statistic,p_value,cohen_d,significant_diff,better_config
hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,68.832,124.76966666666665,2.2996971539748463,3.6646333149898225,-22.39409819165639,8.856716476961124e-05,-18.284704606447217,True,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512,18.277,153.42633333333333,7.525027109585718,10.14618870972412,-18.530933991949112,8.924636554773331e-05,-15.130444245823828,True,hpo_038_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512
hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_071_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,87.49666666666667,63.632000000000005,1.8925370097658092,1.7534431841379958,16.021415478367135,9.231134980921285e-05,13.081430959709312,True,hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_066_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128,18.277,176.99966666666668,7.525027109585718,11.221197544528549,-20.34787216129158,9.324440990336006e-05,-16.613968048849035,True,hpo_066_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,66.43299999999999,124.76966666666665,2.1385085924540936,3.6646333149898225,-23.81402119169997,9.891419615919038e-05,-19.444066881163437,True,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128,18.277,179.52733333333333,7.525027109585718,11.492590540575845,-20.33146968562134,0.00010295167317807739,-16.60057548354553,True,hpo_042_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256,124.76966666666665,72.79100000000001,3.6646333149898225,2.3544636331869735,20.668899004407795,0.0001051434921810846,16.876085368639448,True,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_069_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128,18.277,122.42033333333335,7.525027109585718,4.962642877875999,-20.011060631698005,0.00010562646556197255,-16.33896258651884,True,hpo_069_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_033_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128,18.277,198.01233333333332,7.525027109585718,12.25645708732068,-21.645604229570026,0.00010875498657999402,-17.673561845558652,True,hpo_033_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_015_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128,36.43333333333333,238.462,15.949210711923437,16.782110207003164,-15.1141778154799,0.00011361411893491662,-12.340674509873027,True,hpo_015_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256,hpo_065_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512,129.37166666666667,70.31966666666666,4.305536126121032,2.787003827290757,19.942326574756937,0.00011517724054095574,16.28284146403317,True,hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_019_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256,36.43333333333333,235.899,15.949210711923437,16.577111087279345,-15.01854696126658,0.0001156521016807516,-12.262592244376652,True,hpo_019_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-256
hpo_104_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-512,hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,58.22833333333333,87.49666666666667,1.0784536769529487,1.8925370097658092,-23.272956405627372,0.00011773328393466421,-19.00228933327477,True,hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,87.49666666666667,64.107,1.8925370097658092,1.9523081211734972,14.89938473101885,0.00011892878584853106,12.16529669080366,True,hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,hpo_068_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-512,124.76966666666665,64.107,3.6646333149898225,1.9523081211734972,25.3046503391117,0.00012033791654279142,20.661160483456328,True,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_081_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128,18.277,190.56933333333333,7.525027109585718,12.218839974945796,-20.795573426595464,0.00012257178353869945,-16.97951460124667,True,hpo_081_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-128
hpo_095_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,65.223,124.76966666666665,1.9610871984692553,3.6646333149898225,-24.814413936026845,0.00012537327861186285,-20.260884136491235,True,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_039_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,36.43333333333333,268.328,15.949210711923437,19.83640307616277,-15.78013572630795,0.00012720796028556458,-12.8844268671059,True,hpo_039_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256,hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,129.37166666666667,18.277,4.305536126121032,7.525027109585718,22.19472848259308,0.00013450410182302145,18.121919920656467,True,hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_013_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256,36.43333333333333,240.987,15.949210711923437,17.99225941898348,-14.735568365924987,0.00013538228955827685,-12.03154118880451,True,hpo_013_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-256
hpo_106_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-256,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,62.85066666666666,124.76966666666665,1.8451819241834515,3.6646333149898225,-26.13893481023439,0.00013731251724904118,-21.342350901649098,True,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_046_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256,36.43333333333333,221.53599999999997,15.949210711923437,15.692183308896176,-14.32908185673773,0.00013805054234854785,-11.699646343859868,True,hpo_046_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256
hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,hpo_056_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-512,124.76966666666665,76.40333333333332,3.6646333149898225,2.3300979235502837,19.290597791423842,0.00013842160789406617,15.750707140749512,True,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512,87.49666666666667,65.285,1.8925370097658092,1.4028567282513238,16.330778588496397,0.00014185028131223737,13.334024881395022,True,hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_054_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128,18.277,154.1593333333333,7.525027109585718,11.041500456610656,-17.613875697184465,0.00014487114028328938,-14.381669283637084,True,hpo_054_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-16_mlp_width-128
hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_064_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-256,18.277,108.89166666666667,7.525027109585718,5.285337674485271,-17.067680830471982,0.00014517773027722465,-13.935703042446066,True,hpo_064_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-256
hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_095_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-512,87.49666666666667,65.223,1.8925370097658092,1.9610871984692553,14.155632476100969,0.00014574690781044076,11.558025517605921,True,hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_012_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128,36.43333333333333,314.819,15.949210711923437,22.985432712916225,-17.234860295207415,0.00014646381921993318,-14.072204503803873,True,hpo_012_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,hpo_078_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128,124.76966666666665,83.56333333333333,3.6646333149898225,3.5006951214484996,14.08282735909505,0.00014950687139013815,11.498580388496547,True,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_072_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128,18.277,123.03933333333333,7.525027109585718,4.366740699117975,-20.856131200677112,0.00015474319854379424,-17.028959816732932,True,hpo_072_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128
hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256,hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,106.37333333333333,18.277,5.368964549457684,7.525027109585718,16.506607278563862,0.00015487051763170826,13.477588405664111,True,hpo_100_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-256
hpo_065_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512,hpo_026_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512,70.31966666666666,116.56933333333335,2.787003827290757,3.934839302097778,-16.61324541696509,0.00015519036275007527,-13.564658081065208,True,hpo_026_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_096_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128,hpo_062_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512,81.795,52.026,2.151624270173586,1.2546541356086953,20.701482110873936,0.00015539638028534307,16.902689363665058,True,hpo_096_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_035_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512,18.277,117.93533333333335,7.525027109585718,4.545715161922635,-19.634228078400675,0.00016006577987911014,-16.031280095169308,True,hpo_035_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512
hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512,hpo_080_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512,65.285,49.9,1.4028567282513238,1.1181395261773,14.854180991610251,0.00016335960070242657,12.128387992131389,True,hpo_086_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-512
hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,hpo_071_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,124.76966666666665,63.632000000000005,3.6646333149898225,1.7534431841379958,26.06595010035173,0.00016847349537415628,21.28275913556991,True,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512,18.277,128.886,7.525027109585718,10.01889919102892,-15.289568095343322,0.00017323361602496052,-12.483880073709464,True,hpo_017_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,hpo_079_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-256,124.76966666666665,69.74866666666667,3.6646333149898225,1.9002669110767967,23.085925059291764,0.00017683446404091722,18.84957887846544,True,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256,hpo_078_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128,129.37166666666667,83.56333333333333,4.305536126121032,3.5006951214484996,14.298240217884407,0.00017966769638760462,11.674464251185924,True,hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256
hpo_096_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128,hpo_080_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512,81.795,49.9,2.151624270173586,1.1181395261773,22.782679496304894,0.00018242510360973416,18.601979913105158,True,hpo_096_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_072_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128,hpo_065_num_layers-2_l_max-1_num_scalar_features-64_num_tensor_features-16_mlp_width-512,123.03933333333333,70.31966666666666,4.366740699117975,2.787003827290757,17.6268979856881,0.00018480791472771428,14.392301937676155,True,hpo_072_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-16_mlp_width-128
hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,hpo_083_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-512,124.76966666666665,84.64733333333334,3.6646333149898225,2.6797866208587116,15.307330221413453,0.00018736807464869967,12.498382788915738,True,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_044_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512,18.277,108.85933333333332,7.525027109585718,4.742905262951528,-17.63834138482294,0.00019337567603818962,-14.401645433943942,True,hpo_044_num_layers-1_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512
hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_016_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256,18.277,195.27533333333335,7.525027109585718,13.325875668538005,-20.032342061497182,0.0001958550163061613,-16.35633880118712,True,hpo_016_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256
hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256,hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256,68.832,129.37166666666667,2.2996971539748463,4.305536126121032,-21.481906439218026,0.00019591683659555412,-17.53990315943082,True,hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256
hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,77.38066666666667,124.76966666666665,2.1028117684028107,3.6646333149898225,-19.42685874714714,0.00020272702833846475,-15.861963745211522,True,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_087_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128,hpo_062_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512,85.36166666666668,52.026,2.375377934841808,1.2546541356086953,21.493351306032768,0.00020417633975934745,17.54924785405423,True,hpo_087_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128
hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128,hpo_092_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512,124.76966666666665,78.291,3.6646333149898225,2.1380685208851444,18.974375383944697,0.00020489459194018907,15.492512626230052,True,hpo_093_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-32_mlp_width-128
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_028_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-256,36.43333333333333,275.06200000000007,15.949210711923437,22.15508918961962,-15.140473134312007,0.00020489582135464887,-12.362144547793843,True,hpo_028_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-16_mlp_width-256
hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128,hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,109.3,18.277,4.606070342493692,7.525027109585718,17.869195948315213,0.00020702038418930754,14.590137395726948,True,hpo_102_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-128
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256,36.43333333333333,203.62233333333333,15.949210711923437,12.042930554202059,-14.489691301005253,0.00020766924253910228,-11.830783405969003,True,hpo_022_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_084_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-128,hpo_049_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,18.277,181.9416666666667,7.525027109585718,13.026372378115612,-18.84349134944462,0.00021761257179534862,-15.385646259562716,True,hpo_049_num_layers-1_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_096_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128,hpo_089_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-512,81.795,53.297666666666665,2.151624270173586,1.1772902502498388,20.12468114889999,0.0002180581927262035,16.431733350337506,True,hpo_096_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-128
hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_098_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-512,87.49666666666667,52.010000000000005,1.8925370097658092,0.6533666658163695,29.913364484773798,0.0002192846924233546,22.30986369443643,True,hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512,hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256,66.43299999999999,129.37166666666667,2.1385085924540936,4.305536126121032,-22.676191146218756,0.0002193670969229583,-18.51503253935119,True,hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256
hpo_092_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512,hpo_062_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512,78.291,52.026,2.1380685208851444,1.2546541356086953,18.35099568085963,0.00022302132487974377,14.983525230041355,True,hpo_092_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512
hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256,hpo_088_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-256,129.37166666666667,72.79100000000001,4.305536126121032,2.3544636331869735,19.97055632720543,0.00022377725333790714,16.3058909603878,True,hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256
hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128,hpo_062_num_layers-2_l_max-1_num_scalar_features-32_num_tensor_features-64_mlp_width-512,77.38066666666667,52.026,2.1028117684028107,1.2546541356086953,17.93447426218562,0.00022543773942106517,14.64343691581086,True,hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_016_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256,36.43333333333333,195.27533333333335,15.949210711923437,13.325875668538005,-13.237503120951159,0.00022695935691808295,-10.808376038276723,True,hpo_016_num_layers-1_l_max-1_num_scalar_features-64_num_tensor_features-64_mlp_width-256
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_033_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128,36.43333333333333,198.01233333333332,15.949210711923437,12.25645708732068,-13.913411947698119,0.00022953112777702604,-11.360253284334487,True,hpo_033_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128
hpo_097_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-64_mlp_width-256,hpo_026_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512,68.832,116.56933333333335,2.2996971539748463,3.934839302097778,-18.141957641194967,0.00023493926128294863,-14.812846385371325,True,hpo_026_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512
hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256,hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512,87.49666666666667,66.43299999999999,1.8925370097658092,2.1385085924540936,12.775704926125925,0.0002359285243918816,10.431319391123324,True,hpo_103_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-32_mlp_width-256
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_031_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256,36.43333333333333,207.81033333333335,15.949210711923437,10.792824112961968,-15.413695531796886,0.00023652972412293636,-12.585229701173125,True,hpo_031_num_layers-1_l_max-2_num_scalar_features-32_num_tensor_features-32_mlp_width-256
hpo_107_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-512,hpo_024_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128,36.43333333333333,207.55499999999998,15.949210711923437,10.816030741450396,-15.380335884834533,0.00023656104931672482,-12.557991663487408,True,hpo_024_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-128
hpo_087_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128,hpo_080_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512,85.36166666666668,49.9,2.375377934841808,1.1181395261773,23.395183609704546,0.00024312143382401347,19.102087427500138,True,hpo_087_num_layers-2_l_max-2_num_scalar_features-32_num_tensor_features-64_mlp_width-128
hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256,hpo_076_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-32_mlp_width-256,129.37166666666667,87.20733333333334,4.305536126121032,3.891633376017501,12.583574299780253,0.0002435502037600246,10.274445391620581,True,hpo_091_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-256
hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128,hpo_080_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512,77.38066666666667,49.9,2.1028117684028107,1.1181395261773,19.985625205496675,0.00024807324656006785,16.318194647991017,True,hpo_105_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-64_mlp_width-128
hpo_092_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512,hpo_080_num_layers-2_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512,78.291,49.9,2.1380685208851444,1.1181395261773,20.380796058437593,0.0002487169717904611,16.640850298299572,True,hpo_092_num_layers-2_l_max-2_num_scalar_features-64_num_tensor_features-16_mlp_width-512
hpo_101_num_layers-2_l_max-2_num_scalar_features-128_num_tensor_features-16_mlp_width-512,hpo_026_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512,66.43299999999999,116.56933333333335,2.1385085924540936,3.934839302097778,-19.390503862274173,0.00025075413220654503,-15.832280106012728,True,hpo_026_num_layers-1_l_max-1_num_scalar_features-128_num_tensor_features-64_mlp_width-512
