"Name","State","Notes","User","Tags","Created","Runtime","Sweep","AllegroBesselBasis_trainable","PolynomialCutoff_p","_jit_bailout_depth","_jit_fuser","_jit_fusion_strategy","allow_tf32","amsgrad","append","ase_args.format","avg_num_neighbors","batch_size","bessel_frequency_cutoff","betas","chemical_symbols","dataset","dataset_file_name","dataset_seed","dataset_statistics_stride","default_dtype","device","e3nn_version","early_stopping_lower_bounds.LR","early_stopping_patiences.validation_loss","edge_eng_mlp_initialization","edge_eng_mlp_latent_dimensions","ema_decay","ema_use_num_updates","env_embed_mlp_initialization","env_embed_mlp_latent_dimensions","eps","equivariance_test","gpu_oom_offload","grad_anomaly_mode","l_max","latent_mlp_initialization","latent_mlp_latent_dimensions","latent_mlp_nonlinearity","latent_resnet","learning_rate","loss_coeffs.forces","loss_coeffs.stress","loss_coeffs.total_energy","lr_scheduler_factor","lr_scheduler_name","lr_scheduler_patience","max_epochs","metrics_components","metrics_key","model_builders","model_debug_mode","model_dtype","n_train","n_val","nequip_version","num_layers","num_tensor_features","num_weights","optimizer_name","parity","r_max","root","run_name","seed","shuffle","tensorboard","torch_version","two_body_latent_mlp_initialization","two_body_latent_mlp_latent_dimensions","two_body_latent_mlp_nonlinearity","use_ema","validation_dataset","validation_dataset_file_name","verbose","wandb","wandb_project","warn_unused","weight_decay","LR","cumulative_wall","epoch","training_e/N_mae","training_e_mae","training_f_mae","training_f_rmse","training_loss","training_loss_e","training_loss_f","training_loss_stress","training_stress_mae","training_stress_rmse","validation_e/N_mae","validation_e_mae","validation_f_mae","validation_f_rmse","validation_loss","validation_loss_e","validation_loss_f","validation_loss_stress","validation_stress_mae","validation_stress_rmse","wall"
"allegro_model_114_r_max8p0_l_max0_num_layers1_num_tensor_features64_learning_rate0p0001","finished","-","","","2024-11-24T00:26:39.000Z","44545","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","0","uniform","[512,512,512]","silu","true","0.0001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","64","1098827","Adam","o3_full","8","results/allegro_model_114_r_max8p0_l_max0_num_layers1_num_tensor_features64_learning_rate0p0001","allegro_model_114_r_max8p0_l_max0_num_layers1_num_tensor_features64_learning_rate0p0001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0001","42379.08768924419","100","0.011604155413806438","1.4389152526855469","0.19518570601940155","0.30481070280075073","7.987023830413818","3.340331792831421","0.0929095670580864","0.00004848200114793144","0.004046793561428785","0.006962901912629604","0.0057558040134608746","0.7137196063995361","0.19883574545383453","0.290463924407959","5.171111106872559","0.951749861240387","0.08436929434537888","0.00003579426993383095","0.0035402788780629635","0.005982831586152315","42379.08768924419"
"allegro_model_113_r_max8p0_l_max0_num_layers1_num_tensor_features32_learning_rate0p001","finished","-","","","2024-11-24T00:05:18.000Z","42663","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","0","uniform","[512,512,512]","silu","true","0.001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","32","1046603","Adam","o3_full","8","results/allegro_model_113_r_max8p0_l_max0_num_layers1_num_tensor_features32_learning_rate0p001","allegro_model_113_r_max8p0_l_max0_num_layers1_num_tensor_features32_learning_rate0p001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.001","40641.64874249697","100","0.011519059538841248","1.4283636808395386","0.17200867831707","0.2405019253492355","6.349578380584717","3.456571102142334","0.05784118175506592","0.00003795298471231945","0.003605060512199998","0.0061605991795659065","0.005182709079235792","0.6426560282707214","0.172735795378685","0.23991046845912933","3.692374467849731","0.814119279384613","0.057557035237550735","0.000016151081581483595","0.0025622332468628883","0.004018840845674276","40641.64874249697"
"allegro_model_112_r_max8p0_l_max0_num_layers1_num_tensor_features32_learning_rate0p0005","finished","-","","","2024-11-23T19:09:09.000Z","42693","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","0","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","32","1046603","Adam","o3_full","8","results/allegro_model_112_r_max8p0_l_max0_num_layers1_num_tensor_features32_learning_rate0p0005","allegro_model_112_r_max8p0_l_max0_num_layers1_num_tensor_features32_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","40628.12618099619","100","0.01169405784457922","1.4500643014907837","0.17548255622386932","0.23811113834381104","6.355184078216553","3.5193305015563965","0.05669691413640976","0.00004041648207930848","0.0037003702018409967","0.006357396021485329","0.0052590202540159225","0.6521186232566833","0.17767085134983063","0.24303869903087616","3.768972635269165","0.8150184154510498","0.05906781181693077","0.000022553627786692232","0.0029153067152947187","0.004749066196382046","40628.12618099619"
"allegro_model_111_r_max8p0_l_max0_num_layers1_num_tensor_features32_learning_rate0p0001","finished","-","","","2024-11-23T18:43:26.000Z","42843","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","0","uniform","[512,512,512]","silu","true","0.0001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""report_per_component"":false,""PerSpecies"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","32","1046603","Adam","o3_full","8","results/allegro_model_111_r_max8p0_l_max0_num_layers1_num_tensor_features32_learning_rate0p0001","allegro_model_111_r_max8p0_l_max0_num_layers1_num_tensor_features32_learning_rate0p0001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0001","40525.22721936507","100","0.01175660826265812","1.4578183889389038","0.20044343173503876","0.33839723467826843","9.310225486755373","3.5829949378967285","0.11451268941164015","0.00006336026126518846","0.004675152711570263","0.00795991625636816","0.005789124872535467","0.7178510427474976","0.2044093906879425","0.3165620267391205","6.002123832702637","0.990258812904358","0.10021153092384338","0.000051525399612728506","0.004231079015880823","0.007178119383752346","40525.22721936507"
"allegro_model_110_r_max8p0_l_max0_num_layers1_num_tensor_features16_learning_rate0p001","failed","-","","","2024-11-23T18:40:54.000Z","1684","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","0","uniform","[512,512,512]","silu","true","0.001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","16","","Adam","o3_full","8","results/allegro_model_110_r_max8p0_l_max0_num_layers1_num_tensor_features16_learning_rate0p001","allegro_model_110_r_max8p0_l_max0_num_layers1_num_tensor_features16_learning_rate0p001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","","","","","","","","","","","","","","","","","","","","","","","",""
"allegro_model_109_r_max8p0_l_max0_num_layers1_num_tensor_features16_learning_rate0p0005","finished","-","","","2024-11-23T18:05:07.000Z","41894","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","0","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","16","1021259","Adam","o3_full","8","results/allegro_model_109_r_max8p0_l_max0_num_layers1_num_tensor_features16_learning_rate0p0005","allegro_model_109_r_max8p0_l_max0_num_layers1_num_tensor_features16_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","39823.82765827095","100","0.01240780297666788","1.5385667085647583","0.17777425050735474","0.2404656559228897","6.810033321380615","3.917679071426392","0.057823728770017624","0.00004662580613512546","0.003980292938649654","0.006828309036791325","0.005335018504410982","0.661542534828186","0.18047475814819336","0.24590454995632172","3.864797592163086","0.8403748273849487","0.06046904996037483","0.00003882990131387487","0.003634453285485506","0.006231364328414202","39823.82765827095"
"allegro_model_108_r_max8p0_l_max0_num_layers1_num_tensor_features16_learning_rate0p0001","failed","-","","","2024-11-23T18:04:36.000Z","2321","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","0","uniform","[512,512,512]","silu","true","0.0001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","1","16","","Adam","o3_full","8","results/allegro_model_108_r_max8p0_l_max0_num_layers1_num_tensor_features16_learning_rate0p0001","allegro_model_108_r_max8p0_l_max0_num_layers1_num_tensor_features16_learning_rate0p0001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","","","","","","","","","","","","","","","","","","","","","","","",""
"allegro_model_107_r_max7p0_l_max2_num_layers2_num_tensor_features64_learning_rate0p001","finished","-","","","2024-11-23T12:36:41.000Z","100876","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","64","2331593","Adam","o3_full","7","results/allegro_model_107_r_max7p0_l_max2_num_layers2_num_tensor_features64_learning_rate0p001","allegro_model_107_r_max7p0_l_max2_num_layers2_num_tensor_features64_learning_rate0p001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.001","98723.51646576588","100","0.009321849793195724","1.1559107303619385","0.105446495115757","0.16764841973781586","3.7156035900115967","2.309547185897827","0.028105992823839188","0.00003022051896550693","0.0029483549296855927","0.00549731869250536","0.0030053670052438974","0.37266555428504944","0.10470131039619446","0.1466982662677765","1.4495282173156738","0.3729587197303772","0.02152037993073463","0.000022017027731635608","0.002583172405138612","0.004692230373620987","98723.51646576588"
"allegro_model_106_r_max7p0_l_max2_num_layers2_num_tensor_features64_learning_rate0p0005","finished","-","","","2024-11-23T12:25:13.000Z","100486","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.0005","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","64","2331593","Adam","o3_full","7","results/allegro_model_106_r_max7p0_l_max2_num_layers2_num_tensor_features64_learning_rate0p0005","allegro_model_106_r_max7p0_l_max2_num_layers2_num_tensor_features64_learning_rate0p0005","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0005","98499.70051636966","100","0.008705017156898975","1.079422950744629","0.11102892458438872","0.16605542600154877","3.340386867523194","1.961090922355652","0.02757440321147442","0.00002307066461071372","0.0025920579209923744","0.0048031932674348354","0.003407167736440897","0.42248862981796265","0.11243665963411333","0.20070315897464752","2.467202663421631","0.452686071395874","0.0402817539870739","0.000017147411199402995","0.0022250493057072163","0.004140942823141813","98499.70051636966"
"allegro_model_105_r_max7p0_l_max2_num_layers2_num_tensor_features64_learning_rate0p0001","finished","-","","","2024-11-23T12:20:12.000Z","101843","","true","6","2","fuser1","[[""DYNAMIC"",3]]","false","false","true","extxyz","auto","4","4","[0.9,0.999]","[""Ti"",""V"",""Cr"",""Zr"",""W""]","ase","./data/gen_4_2024-11-14_og_train.xyz","456","1","float32","cuda","0.4.4","0.00001","50","uniform","[64]","0.99","true","uniform","[]","1e-8","false","false","false","2","uniform","[512,512,512]","silu","true","0.0001","50","25","[1]","0.5","ReduceLROnPlateau","50","100","[[""forces"",""mae""],[""forces"",""rmse""],[""forces"",""mae"",{""PerSpecies"":false,""report_per_component"":false}],[""forces"",""rmse"",{""PerSpecies"":false,""report_per_component"":false}],[""total_energy"",""mae""],[""total_energy"",""mae"",{""PerAtom"":true}],[""stress"",""mae""],[""stress"",""rmse""]]","validation_loss","[""allegro.model.Allegro"",""PerSpeciesRescale"",""StressForceOutput"",""RescaleEnergyEtc""]","false","float32","7724","965","0.6.0","2","64","2331593","Adam","o3_full","7","results/allegro_model_105_r_max7p0_l_max2_num_layers2_num_tensor_features64_learning_rate0p0001","allegro_model_105_r_max7p0_l_max2_num_layers2_num_tensor_features64_learning_rate0p0001","123","true","false","1.11.0","uniform","[64,128,256,512]","silu","true","ase","./data/gen_4_2024-11-14_og_val.xyz","debug","true","allegro_hpo_vcrtiwzr","false","0","0.0001","99827.65966500016","100","0.00992676056921482","1.2309187650680542","0.13872449100017548","0.1919265389442444","4.445138454437256","2.602897882461548","0.036835797131061554","0.000017840264263213612","0.0024079158902168274","0.004223773255944252","0.004131396301090717","0.5122926831245422","0.14141380786895752","0.20484717190265656","2.656566858291626","0.5581197142601013","0.04196237027645111","0.000013107029189995956","0.0021316867787390947","0.003620363073423505","99827.65966500016"
